ID,Player,Position,Age,Height ,Weight,Team,Against,Injury,Concussion,Home_Away,Games_Missed,Week of Injury,Injured
1279,Byron Maxwell,DB,27,73,207,Phi,Null,None,0,Null,0,0,0
2401,Byron Stingily,OL,27,77,318,Ten,Null,None,0,Null,0,0,0
640,C.J. Anderson,RB,24,68,224,Den,Null,None,0,Null,0,0,0
2304,C.J. Fiedorowicz,TE,24,77,265,Hou,Null,None,0,Null,0,0,0
2248,C.J. Goodwin,WR,25,75,190,Pit,Null,None,0,Null,0,0,0
1210,C.J. Mosley,DL,32,74,310,Mia,Null,None,0,Null,0,0,0
1992,C.J. Mosley,LB,32,74,235,Bal,Null,None,0,Null,0,0,0
2146,C.J. Spiller,RB,28,71,200,NO,Null,None,0,Null,0,0,0
569,C.J. Uzomah,TE,22,77,264,Cin,Null,None,0,Null,0,0,0
840,C.J. Wilson,DB,28,71,187,TB,Null,None,0,Null,0,0,0
1893,C.J. Wilson,DL,28,75,310,Oak,Null,None,0,Null,0,0,0
2459,Caesar Rayford,DL,29,79,285,Min,Null,None,0,Null,0,0,0
1023,Cairo Santos,K,24,68,160,KC,Null,None,0,Null,0,0,0
851,Calais Campbell,DL,29,80,300,Ari,Null,None,0,Null,0,0,0
1224,Caleb Sturgis,K,26,69,190,Mia,Null,None,0,Null,0,0,0
1585,Calvin Johnson,WR,30,77,236,Det,Null,None,0,Null,0,0,0
1544,Calvin Pace,LB,35,76,265,NYJ,Null,None,0,Null,0,0,0
1548,Calvin Pryor,DB,23,71,208,NYJ,Null,None,0,Null,0,0,0
1072,Cam Johnson,LB,25,75,260,Ind,Null,None,0,Null,0,0,0
1739,Cam Newton,QB,26,77,245,Car,Null,None,0,Null,0,0,0
2269,Cam Thomas,DL,24,76,330,Pit,Null,None,0,Null,0,0,0
1702,Cameron Artis-Payne,RB,25,70,220,Car,Null,None,0,Null,0,0,0
846,Cameron Bradfield,OL,28,76,308,Ari,Null,None,0,Null,0,0,0
780,Cameron Brate,RB,24,77,235,TB,Null,None,0,Null,0,0,0
2233,Cameron Clear,TE,22,77,277,Pit,Null,None,0,Null,0,0,0
726,Cameron Erving,OL,23,77,313,Cle,Null,None,0,Null,0,0,0
1786,Cameron Fleming,OL,23,78,325,NE,Null,None,0,Null,0,0,0
2252,Cameron Heyward,DL,26,77,288,Pit,Null,None,0,Null,0,0,0
2125,Cameron Jordan,DL,26,76,287,NO,Null,None,0,Null,0,0,0
1138,Cameron Lawrence,LB,24,74,238,Dal,Null,None,0,Null,0,0,0
1235,Cameron Wake,DL,33,75,262,Mia,Null,None,0,Null,0,0,0
2453,Captain Munnerlyn,DB,27,69,195,Min,Null,None,0,Null,0,0,0
1607,Caraun Reid,DL,24,74,306,Det,Null,None,0,Null,0,0,0
768,Carey Spear,K,23,70,190,Cle,Null,None,0,Null,0,0,0
1642,Carl Bradford,LB,23,73,252,GB,Null,None,0,Null,0,0,0
1967,Carl Davis,DL,23,77,320,Bal,Null,None,0,Null,0,0,0
317,Carlos Dunlap,DL,26,78,280,Cin,Chi,Concussion,1,1,2,17,1
339,Carlos Dunlap,DL,26,78,280,Cin,Pit,Concussion,1,1,0,15,1
412,Carlos Hyde,RB,24,72,235,SF,Null,None,0,Null,0,0,0
1709,Carrington Byndom,DB,23,72,180,Car,Null,None,0,Null,0,0,0
886,Carson Palmer,QB,36,77,235,Ari,Null,None,0,Null,0,0,0
1494,Carson Tinker,TE,26,72,233,Jax,Null,None,0,Null,0,0,0
2218,Cary Williams,DB,31,73,190,Sea,Null,None,0,Null,0,0,0
1928,Case Keenum,QB,27,73,205,LAR,Null,None,0,Null,0,0,0
1660,Casey Hayward,DB,26,71,192,GB,Null,None,0,Null,0,0,0
2449,Casey Matthews,LB,26,73,245,Min,Null,None,0,Null,0,0,0
2017,Casey Walker,DL,26,73,335,Bal,Null,None,0,Null,0,0,0
2187,Cassius Marsh,DL,23,76,254,Sea,Null,None,0,Null,0,0,0
2015,Cassius Vaughn,DB,28,71,195,Bal,Null,None,0,Null,0,0,0
1801,Caylin Hauptmann,OL,24,75,300,NE,Null,None,0,Null,0,0,0
307,Cecil Shorts,WR,27,72,202,Jac,Buf,Concussion,1,1,1,14,1
556,Cedric Ogbuehi,OL,23,77,306,Cin,Null,None,0,Null,0,0,0
557,Cedric Peerman,RB,29,70,214,Cin,Null,None,0,Null,0,0,0
1230,Cedric Thompson,DB,22,72,208,Mia,Null,None,0,Null,0,0,0
1293,Cedric Thornton,DL,27,76,309,Phi,Null,None,0,Null,0,0,0
2430,Chad Greenway,LB,32,74,242,Min,Null,None,0,Null,0,0,0
1464,Chad Henne,QB,30,75,230,Jax,Null,None,0,Null,0,0,0
2336,Chad Slade,OL,23,77,315,Hou,Null,None,0,Null,0,0,0
1051,Chance Casey,DB,24,71,190,Ind,Null,None,0,Null,0,0,0
2406,Chance Warmack,OL,24,74,323,Ten,Null,None,0,Null,0,0,0
854,Chandler Catanzaro,K,24,75,200,Ari,Null,None,0,Null,0,0,0
1388,Chandler Fenner,DB,25,73,189,NYG,Null,None,0,Null,0,0,0
868,Chandler Harnish,QB,27,74,222,Ari,Null,None,0,Null,0,0,0
1806,Chandler Jones,DL,25,77,265,NE,Null,None,0,Null,0,0,0
1032,Charcandrick West,RB,24,70,205,KC,Null,None,0,Null,0,0,0
586,Charles Clay,TE,26,75,255,Buf,Null,None,0,Null,0,0,0
729,Charles Gaines,DB,23,70,180,Cle,Null,None,0,Null,0,0,0
1319,Charles Godfrey,DB,30,71,210,Atl,Null,None,0,Null,0,0,0
2312,Charles James II,DB,25,69,179,Hou,Null,None,0,Null,0,0,0
1729,Charles Johnson,DL,29,74,282,Car,Null,None,0,Null,0,0,0
2438,Charles Johnson,WR,29,74,215,Min,Null,None,0,Null,0,0,0
485,Charles Leno,OL,24,75,302,Chi,Null,None,0,Null,0,0,0
832,Charles Sims,RB,25,72,211,TB,Null,None,0,Null,0,0,0
1755,Charles Tillman,DB,34,74,210,Car,Null,None,0,Null,0,0,0
1030,Charles Tuaau,DL,23,77,310,KC,Null,None,0,Null,0,0,0
1894,Charles Woodson,DB,39,73,210,Oak,Null,None,0,Null,0,0,0
738,Charley Hughlett,TE,25,76,248,Cle,Null,None,0,Null,0,0,0
157,Charlie Peprah,DB,32,71,203,Dal,Cle,Concussion,1,0,0,5,1
2407,Charlie Whitehurst,QB,33,77,226,Ten,Null,None,0,Null,0,0,0
987,Chase Daniel,QB,29,72,225,KC,Null,None,0,Null,0,0,0
2428,Chase Ford,TE,25,78,255,Min,Null,None,0,Null,0,0,0
1941,Chase Reynolds,RB,28,72,205,LAR,Null,None,0,Null,0,0,0
1127,Chaz Green,OL,23,77,300,Dal,Null,None,0,Null,0,0,0
288,Chaz Schilens,WR,30,76,225,NYJ,NE,Concussion,1,1,0,6,1
2412,Chigbo Anunoby,DL,26,77,320,Min,Null,None,0,Null,0,0,0
1839,Chimdi Chekwa,DB,27,72,194,Oak,Null,None,0,Null,0,0,0
2025,Chris Baker,DL,28,74,325,Wsh,Null,None,0,Null,0,0,0
1636,Chris Banjo,DB,25,70,207,GB,Null,None,0,Null,0,0,0
1373,Chris Boswell,K,24,74,185,NYG,Null,None,0,Null,0,0,0
1965,Chris Canty,DL,33,79,317,Bal,Null,None,0,Null,0,0,0
519,Chris Carter,LB,26,73,248,Cin,Null,None,0,Null,0,0,0
1312,Chris Chester,OL,32,75,303,Atl,Null,None,0,Null,0,0,0
652,Chris Clark,OL,30,77,305,Den,Null,None,0,Null,0,0,0
856,Chris Clemons,DB,30,73,214,Ari,Null,None,0,Null,0,0,0
1450,Chris Clemons,DL,30,75,254,Jax,Null,None,0,Null,0,0,0
985,Chris Conley,WR,23,75,205,KC,Null,None,0,Null,0,0,0
784,Chris Conte,DB,26,74,203,TB,Null,None,0,Null,0,0,0
400,Chris Cook,DB,31,74,212,SF,Null,None,0,Null,0,0,0
156,Chris Culliver,DB,27,72,199,SF,Dal,Concussion,1,0,0,12,1
920,Chris Davis,DB,25,70,201,LAC,Null,None,0,Null,0,0,0
1917,Chris Givens,WR,26,72,203,LAR,Null,None,0,Null,0,0,0
598,Chris Gragg,TE,25,75,244,Buf,Null,None,0,Null,0,0,0
1973,Chris Greenwood,DB,26,73,193,Bal,Null,None,0,Null,0,0,0
799,Chris Hackett,DB,22,74,195,TB,Null,None,0,Null,0,0,0
931,Chris Hairston,OL,26,78,330,LAC,Null,None,0,Null,0,0,0
1394,Chris Harper,WR,26,73,228,NYG,Null,None,0,Null,0,0,0
200,Chris Harris,DB,26,70,199,Den,Dal,Concussion,1,1,0,7,1
664,Chris Harris Jr.,DB,26,70,199,Den,Null,None,0,Null,0,0,0
603,Chris Hogan,WR,27,73,220,Buf,Null,None,0,Null,0,0,0
2254,Chris Hubbard,OL,24,76,286,Pit,Null,None,0,Null,0,0,0
1532,Chris Ivory,RB,27,72,222,NYJ,Null,None,0,Null,0,0,0
1807,Chris Jones,DL,25,73,309,NE,Null,None,0,Null,0,0,0
1136,Chris Jones,K,25,72,205,Dal,Null,None,0,Null,0,0,0
742,Chris Kirksey,LB,23,74,235,Cle,Null,None,0,Null,0,0,0
548,Chris Lewis-Harris,DB,26,70,186,Cin,Null,None,0,Null,0,0,0
1931,Chris Long,DL,30,75,268,LAR,Null,None,0,Null,0,0,0
1277,Chris Maragos,DB,28,70,200,Phi,Null,None,0,Null,0,0,0
2188,Chris Matthews,WR,26,77,218,Sea,Null,None,0,Null,0,0,0
1204,Chris McCain,LB,24,77,250,Mia,Null,None,0,Null,0,0,0
109,Chris Ogbonnaya,RB,29,72,225,Cle,Buf,Concussion,1,0,0,11,1
1601,Chris Owens,DB,29,69,180,Det,Null,None,0,Null,0,0,0
1543,Chris Owusu,WR,25,72,200,NYJ,Null,None,0,Null,0,0,0
498,Chris Pantale,TE,25,77,254,Chi,Null,None,0,Null,0,0,0
2330,Chris Polk,RB,26,71,222,Hou,Null,None,0,Null,0,0,0
79,Chris Prosinski,DB,28,73,213,Jac,Hou,Concussion,1,1,0,8,1
1750,Chris Scott,OL,28,76,340,Car,Null,None,0,Null,0,0,0
1489,Chris Smith,DL,23,73,266,Jax,Null,None,0,Null,0,0,0
2083,Chris Thompson,RB,25,67,193,Wsh,Null,None,0,Null,0,0,0
966,Chris Watt,OL,25,75,311,LAC,Null,None,0,Null,0,0,0
1161,Chris Whaley,DL,25,75,272,Dal,Null,None,0,Null,0,0,0
1825,Chris White,LB,31,75,238,NE,Null,None,0,Null,0,0,0
176,Chris Williams,OL,30,78,326,LAR,Chi,Concussion,1,0,0,6,1
1907,Christian Bryant,DB,23,69,198,LAR,Null,None,0,Null,0,0,0
2298,Christian Covington,DL,22,74,289,Hou,Null,None,0,Null,0,0,0
482,Christian Jones,LB,24,75,240,Chi,Null,None,0,Null,0,0,0
163,Christian Ponder,QB,27,74,230,Min,Chi,Concussion,1,1,4,12,1
1684,Christian Ringo,DL,23,73,298,GB,Null,None,0,Null,0,0,0
2192,Christine Michael,RB,25,70,221,Sea,Null,None,0,Null,0,0,0
1959,Christo Bilukidi,DL,26,77,320,Bal,Null,None,0,Null,0,0,0
55,Christopher Conte,DB,26,74,203,Chi,Car,Concussion,1,0,0,8,1
304,Christopher Conte,DB,26,74,203,Chi,Buf,Concussion,1,1,2,3,1
96,Christopher Owens,DB,28,71,179,Atl,Den,Head,0,0,2,13,1
1375,Chykie Brown,DB,29,71,190,NYG,Null,None,0,Null,0,0,0
533,Clark Harris,TE,31,77,245,Cin,Null,None,0,Null,0,0,0
1462,Clay Harbor,TE,28,75,255,Jax,Null,None,0,Null,0,0,0
1669,Clay Matthews,LB,29,75,255,GB,Null,None,0,Null,0,0,0
1059,Clayton Geathers,DB,23,74,208,Ind,Null,None,0,Null,0,0,0
2157,Cliff Avril,DL,29,75,260,Sea,Null,None,0,Null,0,0,0
1337,Cliff Matthews,DL,26,76,268,Atl,Null,None,0,Null,0,0,0
2245,Clifton Geathers,DL,28,80,325,Pit,Null,None,0,Null,0,0,0
517,Clint Boling,OL,26,77,310,Cin,Null,None,0,Null,0,0,0
2173,Clint Gresham,TE,29,75,260,Sea,Null,None,0,Null,0,0,0
819,Clinton McDonald,DL,28,74,297,TB,Null,None,0,Null,0,0,0
1890,Clive Walford,TE,24,76,258,Oak,Null,None,0,Null,0,0,0
193,Clyde Gates,WR,29,71,197,NYJ,NE,Concussion,1,1,2,4,1
531,Cobi Hamilton,WR,25,74,197,Cin,Null,None,0,Null,0,0,0
322,Coby Fleener,TE,27,78,251,Ind,GB,Head,0,0,2,15,1
1443,Cody Booth,OL,24,76,292,Jax,Null,None,0,Null,0,0,0
134,Cody Davis,DB,26,74,203,LAR,KC,Concussion,1,1,1,5,1
1849,Cody Fajardo,QB,23,73,223,Oak,Null,None,0,Null,0,0,0
672,Cody Latimer,WR,23,74,215,Den,Null,None,0,Null,0,0,0
1283,Cody Parkey,K,23,72,193,Phi,Null,None,0,Null,0,0,0
2394,Cody Prewitt,DB,31,74,208,Ten,Null,None,0,Null,0,0,0
2276,Cody Wallace,OL,31,76,300,Pit,Null,None,0,Null,0,0,0
2345,Cody White,OL,27,75,303,Hou,Null,None,0,Null,0,0,0
1953,Cody Wichmann,OL,23,78,315,LAR,Null,None,0,Null,0,0,0
1104,Cole Beasley,WR,26,68,180,Dal,Null,None,0,Null,0,0,0
1711,Colin Cole,DL,35,74,325,Car,Null,None,0,Null,0,0,0
128,Colin Jones,DB,28,72,210,Car,Phi,Head,0,1,2,2,1
415,Colin Kaepernick,QB,28,76,230,SF,Null,None,0,Null,0,0,0
2056,Colin Lockett,WR,24,71,188,Wsh,Null,None,0,Null,0,0,0
352,Colin McCarthy,LB,27,73,238,Ten,Jac,Concussion,1,1,5,12,1
1339,Collin Mooney,RB,29,70,238,Atl,Null,None,0,Null,0,0,0
1041,Colt Anderson,DB,30,70,194,Ind,Null,None,0,Null,0,0,0
2058,Colt McCoy,QB,29,74,215,Wsh,Null,None,0,Null,0,0,0
624,Colton Schmidt,K,25,71,225,Buf,Null,None,0,Null,0,0,0
963,Colton Underwood,LB,23,75,254,LAC,Null,None,0,Null,0,0,0
643,Connor Barth,K,29,71,200,Den,Null,None,0,Null,0,0,0
1248,Connor Barwin,LB,29,76,264,Phi,Null,None,0,Null,0,0,0
2389,Connor Neighbors,RB,24,70,235,Ten,Null,None,0,Null,0,0,0
764,Connor Shaw,QB,24,73,210,Cle,Null,None,0,Null,0,0,0
455,Conor Boffeli,OL,24,76,304,Chi,Null,None,0,Null,0,0,0
2176,Cooper Helfet,TE,26,75,239,Sea,Null,None,0,Null,0,0,0
1427,Cooper Taylor,DB,25,76,228,NYG,Null,None,0,Null,0,0,0
580,Corbin Bryant,DL,27,76,300,Buf,Null,None,0,Null,0,0,0
2454,Cordarrelle Patterson,WR,24,74,220,Min,Null,None,0,Null,0,0,0
939,Cordarro Law,LB,27,73,255,LAC,Null,None,0,Null,0,0,0
597,Cordy Glenn,OL,26,78,345,Buf,Null,None,0,Null,0,0,0
73,Corey Brown,WR,23,71,178,Car,GB,Concussion,1,1,3,12,1
1580,Corey Fuller,WR,25,74,200,Det,Null,None,0,Null,0,0,0
599,Corey Graham,DB,30,72,196,Buf,Null,None,0,Null,0,0,0
1460,Corey Grant,RB,24,71,205,Jax,Null,None,0,Null,0,0,0
416,Corey Lemonier,LB,24,75,255,SF,Null,None,0,Null,0,0,0
1667,Corey Linsley,OL,24,75,301,GB,Null,None,0,Null,0,0,0
240,Corey Liuget,DL,25,74,300,LAC,Jac,Concussion,1,0,0,2,1
679,Corey Nelson,LB,23,73,226,Den,Null,None,0,Null,0,0,0
887,Corey Peters,DL,27,75,305,Ari,Null,None,0,Null,0,0,0
1609,Corey Robinson,OL,23,79,324,Det,Null,None,0,Null,0,0,0
1432,Corey Washington,WR,24,76,214,NYG,Null,None,0,Null,0,0,0
1162,Corey White,DB,25,71,206,Dal,Null,None,0,Null,0,0,0
1593,Cornelius Lucas,OL,24,81,325,Det,Null,None,0,Null,0,0,0
508,Cornelius Washington,LB,26,76,265,Chi,Null,None,0,Null,0,0,0
2223,Cortez Allen,DB,27,73,196,Pit,Null,None,0,Null,0,0,0
1920,Cory Harkey,RB,25,76,259,LAR,Null,None,0,Null,0,0,0
889,Cory Redding,DL,35,76,318,Ari,Null,None,0,Null,0,0,0
210,Coty Sensabaugh,DB,26,71,187,Ten,KC,Concussion,1,0,0,2,1
2012,Courtney Upshaw,LB,26,74,272,Bal,Null,None,0,Null,0,0,0
104,Coye Francies,DB,28,72,185,Oak,Mia,Concussion,1,1,0,8,1
296,Craig Dahl,DB,30,73,212,LAR,Buf,Head,0,1,0,18,1
1475,Craig Loston,DB,26,74,209,Jax,Null,None,0,Null,0,0,0
941,Craig Mager,DB,23,71,200,LAC,Null,None,0,Null,0,0,0
761,Craig Robertson,LB,27,73,234,Cle,Null,None,0,Null,0,0,0
130,Craig Steltz,DB,29,73,210,Chi,Bal,Concussion,1,1,0,1,1
48,Craig Stevens,TE,31,75,268,Ten,Oak,Concussion,1,0,1,17,1
305,Craig Stevens,TE,31,75,268,Ten,Buf,Concussion,1,1,0,4,1
344,Craig Stevens,TE,31,75,268,Ten,GB,Concussion,1,0,1,1,1
1571,Crezdon Butler,DB,28,73,191,Det,Null,None,0,Null,0,0,0
1972,Crockett Gillmore,TE,24,78,251,Bal,Null,None,0,Null,0,0,0
1403,Cullen Jenkins,DL,34,74,305,NYG,Null,None,0,Null,0,0,0
2447,Cullen Loeffler,TE,34,77,241,Min,Null,None,0,Null,0,0,0
1508,Curtis Brown,DB,27,72,185,NYJ,Null,None,0,Null,0,0,0
929,Curtis Grant,LB,23,74,240,LAC,Null,None,0,Null,0,0,0
1864,Curtis Lofton,LB,29,72,241,Oak,Null,None,0,Null,0,0,0
674,Curtis Marsh,DB,27,73,197,Den,Null,None,0,Null,0,0,0
621,Cyril Richardson,OL,25,77,343,Buf,Null,None,0,Null,0,0,0
996,Cyrus Gray,RB,31,70,206,KC,Null,None,0,Null,0,0,0
608,Cyrus Kouandjio,OL,22,79,322,Buf,Null,None,0,Null,0,0,0
974,D.J. Alexander,LB,24,74,233,KC,Null,None,0,Null,0,0,0
852,D.J. Campbell,DB,26,72,205,Ari,Null,None,0,Null,0,0,0
2,D.J. Fluker,OL,23,77,339,LAC,Ten,Concussion,1,1,1,3,1
1853,D.J. Hayden,DB,25,71,190,Oak,Null,None,0,Null,0,0,0
870,D.J. Humphries,OL,22,77,315,Ari,Null,None,0,Null,0,0,0
837,D.J. Swearinger,DB,24,70,208,TB,Null,None,0,Null,0,0,0
2210,D'Anthony Smith,DL,31,74,300,Sea,Null,None,0,Null,0,0,0
1520,D'Brickashaw Ferguson,OL,32,78,310,NYJ,Null,None,0,Null,0,0,0
1091,D'Joun Smith,DB,31,71,190,Ind,Null,None,0,Null,0,0,0
247,D'Qwell Jackson,LB,32,72,242,Cle,NYG,Head,0,1,0,7,1
2031,Da'Mon Cromartie-Smith,DB,28,74,203,Wsh,Null,None,0,Null,0,0,0
2397,Da'Norris Searcy,DB,31,71,207,Ten,Null,None,0,Null,0,0,0
121,Da'Quan Bowers,DL,25,76,289,TB,Mia,Concussion,1,0,1,7,1
981,Da'Ron Brown,WR,31,72,199,KC,Null,None,0,Null,0,0,0
2400,Daimion Stafford,DB,24,73,218,Ten,Null,None,0,Null,0,0,0
1516,Dakota Dozier,OL,24,76,312,NYJ,Null,None,0,Null,0,0,0
1420,Dallas Reynolds,OL,31,76,320,NYG,Null,None,0,Null,0,0,0
1228,Dallas Thomas,OL,26,77,315,Mia,Null,None,0,Null,0,0,0
1523,Dalton Freeman,OL,25,77,291,NYJ,Null,None,0,Null,0,0,0
1682,Damarious Randall,DB,23,71,196,GB,Null,None,0,Null,0,0,0
2313,Damaris Johnson,WR,26,68,175,Hou,Null,None,0,Null,0,0,0
2149,Damian Swann,DB,23,72,189,NO,Null,None,0,Null,0,0,0
1954,Damian Williams,WR,27,73,200,LAR,Null,None,0,Null,0,0,0
1237,Damien Williams,RB,23,71,221,Phi,Null,None,0,Null,0,0,0
1167,Damien Wilson,LB,22,72,243,Dal,Null,None,0,Null,0,0,0
960,Damion Square,DL,26,74,293,LAC,Null,None,0,Null,0,0,0
1529,Damon Harrison,DL,27,76,350,NYJ,Null,None,0,Null,0,0,0
895,Damond Smith,DB,31,71,184,Ari,Null,None,0,Null,0,0,0
1411,Damontre Moore,DL,23,77,250,NYG,Null,None,0,Null,0,0,0
1103,Dan Bailey,K,27,72,195,Dal,Null,None,0,Null,0,0,0
583,Dan Carpenter,K,30,74,228,Buf,Null,None,0,Null,0,0,0
115,Dan Connolly,OL,34,76,310,NE,NO,Concussion,1,0,1,2,1
179,Dan Connolly,OL,34,76,310,NE,Buf,Concussion,1,0,1,10,1
309,Dan Connolly,OL,34,76,310,NE,Ten,Concussion,1,0,1,15,1
1600,Dan Orlovsky,QB,32,77,218,Det,Null,None,0,Null,0,0,0
273,Dan Skuta,LB,29,74,248,Cin,Bal,Head,0,0,2,5,1
1892,Dan Williams,DL,28,75,315,Oak,Null,None,0,Null,0,0,0
1788,Dane Fletcher,LB,29,74,245,NE,Null,None,0,Null,0,0,0
1039,Daniel Adongo,LB,26,77,270,Ind,Null,None,0,Null,0,0,0
1387,Daniel Fells,TE,32,76,260,NYG,Null,None,0,Null,0,0,0
1067,Daniel Herron,RB,26,70,212,Ind,Null,None,0,Null,0,0,0
6,Daniel Kilgore,OL,27,74,308,SF,Ari,Concussion,1,1,0,1,1
2258,Daniel McCullers,DL,31,79,352,Pit,Null,None,0,Null,0,0,0
1027,Daniel Sorensen,DB,25,74,208,KC,Null,None,0,Null,0,0,0
119,Daniel Thomas,RB,28,73,228,Mia,Hou,Concussion,1,1,1,16,1
214,Daniel Thomas,RB,28,73,235,Mia,Cin,Concussion,1,0,1,1,1
2437,Danielle Hunter,DL,21,77,252,Min,Null,None,0,Null,0,0,0
2104,Dannell Ellerbe,LB,30,73,245,NO,Null,None,0,Null,0,0,0
287,Danny Amendola,WR,30,71,188,NE,NO,Concussion,1,1,1,4,1
811,Danny Lansanah,LB,30,73,255,TB,Null,None,0,Null,0,0,0
1143,Danny McCray,DB,27,73,221,Dal,Null,None,0,Null,0,0,0
765,Danny Shelton,DL,22,74,339,Cle,Null,None,0,Null,0,0,0
700,Danny Trevathan,LB,25,73,240,Den,Null,None,0,Null,0,0,0
972,Danny Woodhead,RB,30,68,200,LAC,Null,None,0,Null,0,0,0
1457,Dante Fowler Jr.,DL,31,75,261,Jax,Null,None,0,Null,0,0,0
503,Dante Rosario,TE,31,75,242,Chi,Null,None,0,Null,0,0,0
2371,DaQuan Jones,DL,24,76,322,Ten,Null,None,0,Null,0,0,0
152,Darcel McBath,DB,30,73,198,SF,NO,Concussion,1,1,0,4,1
99,Daren Bates,LB,24,71,225,LAR,Chi,Concussion,1,0,1,8,1
695,Darian Stewart,DB,27,71,214,Den,Null,None,0,Null,0,0,0
1048,Darius Butler,DB,29,70,188,Ind,Null,None,0,Null,0,0,0
727,Darius Eubanks,LB,31,74,222,Cle,Null,None,0,Null,0,0,0
1787,Darius Fleming,LB,26,74,255,NE,Null,None,0,Null,0,0,0
671,Darius Kilgo,DL,24,75,319,Den,Null,None,0,Null,0,0,0
952,Darius Philon,DL,21,73,300,LAC,Null,None,0,Null,0,0,0
1613,Darius Slay,DB,24,73,192,Det,Null,None,0,Null,0,0,0
405,Darnell Dockett,DL,34,76,290,SF,Null,None,0,Null,0,0,0
523,Darqueze Dennard,DB,24,71,202,Cin,Null,None,0,Null,0,0,0
2088,Darrel Young,RB,28,71,251,Wsh,Null,None,0,Null,0,0,0
161,Darrell Stuckey,DB,28,71,212,LAC,KC,Concussion,1,0,0,4,1
290,Darrelle Revis,DB,30,71,198,NYJ,Buf,Concussion,1,0,1,12,1
861,Darren Fells,TE,29,79,281,Ari,Null,None,0,Null,0,0,0
1589,Darren Keyton,OL,25,75,305,Det,Null,None,0,Null,0,0,0
1145,Darren McFadden,RB,28,74,210,Dal,Null,None,0,Null,0,0,0
19,Darren Sproles,RB,32,66,190,NO,NYJ,Concussion,1,0,0,10,1
2019,Darren Waller,WR,23,78,240,Bal,Null,None,0,Null,0,0,0
908,Darren Woodard,DB,26,71,175,Ari,Null,None,0,Null,0,0,0
1746,Darrin Reaves,RB,22,70,215,Car,Null,None,0,Null,0,0,0
1561,Darrin Walls,DB,27,72,190,NYJ,Null,None,0,Null,0,0,0
1160,Darrion Weems,OL,27,77,310,Dal,Null,None,0,Null,0,0,0
177,Darrius Heyward-Bey,WR,28,74,219,Oak,Pit,Concussion,1,0,1,4,1
2323,Darryl Morris,DB,25,70,188,Hou,Null,None,0,Null,0,0,0
1817,Darryl Roberts,DB,25,72,182,NE,Null,None,0,Null,0,0,0
892,Darryl Sharpton,LB,27,71,235,Ari,Null,None,0,Null,0,0,0
1617,Darryl Tapp,DL,31,73,265,Det,Null,None,0,Null,0,0,0
1552,Daryl Richardson,RB,25,70,206,NYJ,Null,None,0,Null,0,0,0
2004,Daryl Smith,LB,33,74,250,Bal,Null,None,0,Null,0,0,0
904,Daryl Washington,LB,29,74,230,Ari,Null,None,0,Null,0,0,0
1762,Daryl Williams,OL,23,78,335,Car,Null,None,0,Null,0,0,0
2037,Dashon Goldson,DB,31,74,200,Wsh,Null,None,0,Null,0,0,0
1665,Datone Jones,DL,25,76,285,GB,Null,None,0,Null,0,0,0
1633,Davante Adams,WR,23,73,215,GB,Null,None,0,Null,0,0,0
2422,DaVaris Daniels,WR,23,73,201,Min,Null,None,0,Null,0,0,0
947,Dave Paulson,TE,31,76,246,LAC,Null,None,0,Null,0,0,0
910,Dave Zastudil,K,37,75,220,Ari,Null,None,0,Null,0,0,0
95,David Amerson,DB,24,73,205,Wsh,Ari,Concussion,1,0,0,5,1
137,David Amerson,DB,24,73,205,Wsh,Dal,Concussion,1,1,0,7,1
1043,David Arkin,OL,28,77,307,Ind,Null,None,0,Null,0,0,0
1566,David Ausberry,TE,28,76,258,Det,Null,None,0,Null,0,0,0
1635,David Bakhtiari,OL,24,76,310,GB,Null,None,0,Null,0,0,0
452,David Bass,LB,25,76,256,Chi,Null,None,0,Null,0,0,0
646,David Bruton Jr.,DB,28,74,217,Den,Null,None,0,Null,0,0,0
2357,David Cobb,RB,22,71,229,Ten,Null,None,0,Null,0,0,0
2235,David DeCastro,OL,25,77,316,Pit,Null,None,0,Null,0,0,0
467,David Fales,QB,25,73,228,Chi,Null,None,0,Null,0,0,0
1719,David Foucault,OL,26,80,320,Car,Null,None,0,Null,0,0,0
1528,David Harris,LB,31,74,250,NYJ,Null,None,0,Null,0,0,0
2113,David Hawthorne,LB,30,72,246,NO,Null,None,0,Null,0,0,0
871,David Johnson,RB,28,73,224,Ari,Null,None,0,Null,0,0,0
935,David Johnson,RB,28,74,260,LAC,Null,None,0,Null,0,0,0
2181,David King,DL,26,76,281,Sea,Null,None,0,Null,0,0,0
1738,David Mayo,LB,22,74,240,Car,Null,None,0,Null,0,0,0
1281,David Molk,OL,27,73,290,Phi,Null,None,0,Null,0,0,0
1087,David Parry,DL,23,74,300,Ind,Null,None,0,Null,0,0,0
2332,David Quessenberry,OL,25,77,307,Hou,Null,None,0,Null,0,0,0
2477,David Yankey,OL,23,78,315,Min,Null,None,0,Null,0,0,0
2151,Davis Tull,LB,24,75,240,NO,Null,None,0,Null,0,0,0
1112,Davon Coleman,DL,24,74,300,Dal,Null,None,0,Null,0,0,0
1466,Davon House,DB,26,72,195,Jax,Null,None,0,Null,0,0,0
1745,De'Andre Presley,WR,31,70,190,Car,Null,None,0,Null,0,0,0
1029,De'Anthony Thomas,WR,31,68,176,KC,Null,None,0,Null,0,0,0
